@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$RadialBasisKernel.<init>,5,6,6,3,4,50.0,66.66666666666666,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$CompoundPredicate$BooleanOperator$2.evaluate,9,11,14,4,7,28.57142857142857,50.0,0,2
@@ weka.classifiers.pmml.consumer.NeuralNetwork$NeuralOutputs.<init>,20,27,57,12,26,21.052631578947366,45.614035087719294,0,5
@@ weka.classifiers.pmml.consumer.NeuralNetwork$NeuralOutputs.getOuput,18,24,62,12,23,19.35483870967742,37.096774193548384,0,4
@@ weka.classifiers.pmml.consumer.NeuralNetwork$NeuralOutputs.toString,8,9,29,4,8,13.793103448275861,27.586206896551722,0,2
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel.distributionForInstance,52,74,197,66,112,33.50253807106599,56.852791878172596,0,30
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel.toString,12,15,28,6,8,21.428571428571427,28.57142857142857,0,1
@@ weka.classifiers.pmml.consumer.GeneralRegression$LinkFunction$10.eval,6,7,8,3,5,37.5,62.5,0,0
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$PredictorTerm.<init>,21,31,65,23,43,35.38461538461539,66.15384615384615,0,11
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$PredictorTerm.toString,5,5,14,2,4,14.285714285714285,28.57142857142857,0,1
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$PredictorTerm.add,7,8,31,4,6,12.903225806451612,19.35483870967742,0,1
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$SupportVectorMachine.distributionForInstance,30,41,101,25,44,24.752475247524753,43.56435643564357,0,10
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$SupportVectorMachine.<init>,39,56,94,24,43,25.53191489361702,45.744680851063826,0,11
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$SupportVectorMachine.toString,11,14,41,7,10,17.073170731707318,24.390243902439025,0,2
@@ weka.classifiers.pmml.consumer.TreeModel$SimpleSetPredicate$BooleanOperator$1.evaluate,9,12,30,5,9,16.666666666666664,30.0,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$CompoundPredicate$BooleanOperator$4.evaluate,7,8,19,5,10,26.31578947368421,52.63157894736842,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate.<init>,22,31,66,18,32,27.27272727272727,48.484848484848484,0,5
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate.toString,8,10,20,4,7,20.0,35.0,0,0
@@ weka.classifiers.pmml.consumer.GeneralRegression.<init>,62,95,137,54,88,39.416058394160586,64.23357664233576,0,24
@@ weka.classifiers.pmml.consumer.GeneralRegression.readParameterList,13,18,29,8,13,27.586206896551722,44.827586206896555,0,2
@@ weka.classifiers.pmml.consumer.GeneralRegression.readFactorsAndCovariates,21,29,58,18,32,31.03448275862069,55.172413793103445,0,8
@@ weka.classifiers.pmml.consumer.GeneralRegression.readPPMatrix,27,37,90,20,41,22.22222222222222,45.55555555555556,0,20
@@ weka.classifiers.pmml.consumer.GeneralRegression.getCovariate,7,8,24,5,10,20.833333333333336,41.66666666666667,0,1
@@ weka.classifiers.pmml.consumer.GeneralRegression.getFactor,7,8,24,5,10,20.833333333333336,41.66666666666667,0,1
@@ weka.classifiers.pmml.consumer.GeneralRegression.readParamMatrix,44,65,140,45,80,32.142857142857146,57.14285714285714,0,44
@@ weka.classifiers.pmml.consumer.GeneralRegression.toString,36,55,135,28,39,20.74074074074074,28.888888888888886,0,13
@@ weka.classifiers.pmml.consumer.GeneralRegression.printPPMatrix,51,72,223,68,133,30.493273542600896,59.64125560538116,0,75
@@ weka.classifiers.pmml.consumer.GeneralRegression.printParameterMatrix,47,66,177,53,89,29.943502824858758,50.282485875706215,0,53
@@ weka.classifiers.pmml.consumer.GeneralRegression.incomingParamVector,16,21,74,14,29,18.91891891891892,39.189189189189186,0,10
@@ weka.classifiers.pmml.consumer.GeneralRegression.distributionForInstance,31,43,100,30,56,30.0,56.00000000000001,0,9
@@ weka.classifiers.pmml.consumer.GeneralRegression.computeResponses,21,29,74,17,28,22.972972972972975,37.83783783783784,0,8
@@ weka.classifiers.pmml.consumer.GeneralRegression.computeProbabilitiesMultinomialLogistic,13,16,43,20,30,46.51162790697674,69.76744186046511,0,6
@@ weka.classifiers.pmml.consumer.GeneralRegression.computeResponseGeneralizedLinear,27,39,96,20,38,20.833333333333336,39.58333333333333,0,8
@@ weka.classifiers.pmml.consumer.GeneralRegression.computeResponseOrdinalMultinomial,16,21,58,14,27,24.137931034482758,46.55172413793103,0,12
@@ weka.classifiers.pmml.consumer.TreeModel$SimpleSetPredicate.<init>,25,36,88,29,55,32.95454545454545,62.5,0,8
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate$Operator$8.evaluate,5,5,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.pmml.consumer.RuleSetModel$CompoundRule.toString,8,9,21,3,7,14.285714285714285,33.33333333333333,0,2
@@ weka.classifiers.pmml.consumer.RuleSetModel$CompoundRule.<init>,10,13,26,6,10,23.076923076923077,38.46153846153847,0,3
@@ weka.classifiers.pmml.consumer.RuleSetModel$CompoundRule.fires,6,7,12,2,3,16.666666666666664,25.0,0,0
@@ weka.classifiers.pmml.consumer.NeuralNetwork$NeuralLayer.<init>,37,52,77,21,37,27.27272727272727,48.05194805194805,0,11
@@ weka.classifiers.pmml.consumer.NeuralNetwork$NeuralLayer.computeOutput,16,21,81,17,27,20.98765432098765,33.33333333333333,0,7
@@ weka.classifiers.pmml.consumer.NeuralNetwork$NeuralLayer.toString,11,14,29,8,10,27.586206896551722,34.48275862068966,0,1
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$SigmoidKernel.<init>,8,11,13,6,9,46.15384615384615,69.23076923076923,0,1
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$Predictor.<init>,11,14,33,10,16,30.303030303030305,48.484848484848484,0,2
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.<init>,25,38,70,21,36,30.0,51.42857142857142,0,6
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.getChildNodes,8,10,21,5,8,23.809523809523807,38.095238095238095,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.getScoreDistributions,15,20,33,9,14,27.27272727272727,42.42424242424242,0,2
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.dumpGraph,14,19,31,8,11,25.806451612903224,35.483870967741936,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.dumpTree,15,19,41,5,10,12.195121951219512,24.390243902439025,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.score,12,16,41,6,10,14.634146341463413,24.390243902439025,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.doLeaf,9,11,15,3,5,20.0,33.33333333333333,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.doNoTrueChild,8,9,20,3,5,15.0,25.0,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.missingValueStrategyWeightedConfidence,32,44,107,31,56,28.971962616822427,52.336448598130836,0,14
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.freqCountsForAggNodesStrategy,17,23,41,7,14,17.073170731707318,34.146341463414636,0,3
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.missingValueStrategyAggregateNodes,17,23,42,13,21,30.952380952380953,50.0,0,3
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.missingValueStrategyDefaultChild,15,20,40,11,19,27.500000000000004,47.5,0,3
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.missingValueStrategyLastPrediction,13,17,33,9,15,27.27272727272727,45.45454545454545,0,2
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.missingValueStrategyNullPrediction,15,20,39,11,18,28.205128205128204,46.15384615384615,0,3
@@ weka.classifiers.pmml.consumer.TreeModel$TreeNode.missingValueStrategyNone,9,11,18,5,7,27.77777777777778,38.88888888888889,0,1
@@ weka.classifiers.pmml.consumer.RuleSetModel.distributionForInstance,9,11,23,6,7,26.08695652173913,30.434782608695656,0,1
@@ weka.classifiers.pmml.consumer.RuleSetModel.toString,6,7,17,4,5,23.52941176470588,29.411764705882355,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate$Operator$6.evaluate,5,5,8,2,3,25.0,37.5,0,0
@@ weka.classifiers.pmml.consumer.NeuralNetwork.<init>,40,59,98,29,43,29.591836734693878,43.87755102040816,0,14
@@ weka.classifiers.pmml.consumer.NeuralNetwork.distributionForInstance,37,51,135,34,62,25.185185185185183,45.925925925925924,0,15
@@ weka.classifiers.pmml.consumer.NeuralNetwork.toString,10,12,36,6,9,16.666666666666664,25.0,0,2
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$CategoricalPredictor.<init>,8,10,21,5,6,23.809523809523807,28.57142857142857,0,1
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$CategoricalPredictor.add,6,7,22,3,4,13.636363636363635,18.181818181818183,0,0
@@ weka.classifiers.pmml.consumer.RuleSetModel$SimpleRule.toString,13,17,53,13,20,24.528301886792452,37.735849056603776,0,3
@@ weka.classifiers.pmml.consumer.RuleSetModel$SimpleRule.<init>,39,59,102,34,51,33.33333333333333,50.0,0,14
@@ weka.classifiers.pmml.consumer.RuleSetModel$SimpleRule.fires,4,4,10,2,2,20.0,20.0,0,0
@@ weka.classifiers.pmml.consumer.RuleSetModel$SimpleRule.score,12,15,27,4,7,14.814814814814813,25.925925925925924,0,0
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$PolynomialKernel.<init>,11,16,20,9,13,45.0,65.0,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate$Operator$4.evaluate,5,5,8,2,3,25.0,37.5,0,0
@@ weka.classifiers.pmml.consumer.SupportVectorMachineModel$Kernel.getKernel,10,13,18,5,8,27.77777777777778,44.44444444444444,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$Predicate.toString,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$Predicate.booleanToEval,6,7,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$Predicate.getPredicate,18,25,48,17,31,35.41666666666667,64.58333333333334,0,4
@@ weka.classifiers.pmml.consumer.TreeModel$ScoreDistribution.<init>,11,16,27,8,13,29.629629629629626,48.148148148148145,0,1
@@ weka.classifiers.pmml.consumer.TreeModel$ScoreDistribution.deriveConfidenceValue,6,8,11,4,6,36.36363636363637,54.54545454545454,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate$Operator$2.evaluate,5,5,8,2,3,25.0,37.5,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$CompoundPredicate.<init>,20,27,45,10,16,22.22222222222222,35.55555555555556,0,7
@@ weka.classifiers.pmml.consumer.TreeModel$CompoundPredicate.toString,15,19,46,11,17,23.91304347826087,36.95652173913043,0,3
@@ weka.classifiers.pmml.consumer.Regression.<init>,10,13,15,6,9,40.0,60.0,0,1
@@ weka.classifiers.pmml.consumer.Regression.setUpRegressionTables,9,11,24,5,9,20.833333333333336,37.5,0,1
@@ weka.classifiers.pmml.consumer.Regression.determineNormalization,18,25,33,9,16,27.27272727272727,48.484848484848484,0,1
@@ weka.classifiers.pmml.consumer.Regression.toString,11,14,26,7,8,26.923076923076923,30.76923076923077,0,1
@@ weka.classifiers.pmml.consumer.Regression.distributionForInstance,71,103,261,72,132,27.586206896551722,50.57471264367817,0,40
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$NumericPredictor.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$NumericPredictor.toString,5,6,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable$NumericPredictor.add,5,5,20,2,2,10.0,10.0,0,1
@@ weka.classifiers.pmml.consumer.NeuralNetwork$Neuron.<init>,16,23,41,13,20,31.70731707317073,48.78048780487805,0,4
@@ weka.classifiers.pmml.consumer.NeuralNetwork$Neuron.getValue,18,23,76,18,33,23.684210526315788,43.42105263157895,0,6
@@ weka.classifiers.pmml.consumer.NeuralNetwork$Neuron.toString,13,17,46,11,19,23.91304347826087,41.30434782608695,0,3
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate$Operator$5.evaluate,5,5,8,2,3,25.0,37.5,0,0
@@ weka.classifiers.pmml.consumer.NeuralNetwork$ActivationFunction$1.eval,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.pmml.consumer.TreeModel.distributionForInstance,7,8,17,4,5,23.52941176470588,29.411764705882355,0,0
@@ weka.classifiers.pmml.consumer.TreeModel.toString,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable.toString,10,12,38,6,9,15.789473684210526,23.684210526315788,0,2
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable.<init>,26,36,86,23,35,26.744186046511626,40.69767441860465,0,9
@@ weka.classifiers.pmml.consumer.Regression$RegressionTable.predict,11,13,39,6,9,15.384615384615385,23.076923076923077,0,2
@@ weka.classifiers.pmml.consumer.PMMLClassifier.setPMMLVersion,5,6,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ weka.classifiers.pmml.consumer.PMMLClassifier.setCreatorApplication,11,17,23,8,15,34.78260869565217,65.21739130434783,0,1
@@ weka.classifiers.pmml.consumer.PMMLClassifier.mapToMiningSchema,4,4,8,2,2,25.0,25.0,0,0
@@ weka.classifiers.pmml.consumer.PMMLClassifier.getFieldsMappingString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.pmml.consumer.TreeModel$SimplePredicate$Operator$3.evaluate,5,5,8,2,3,25.0,37.5,0,0
@@ weka.classifiers.pmml.consumer.RuleSetModel$RuleSet.toString,13,17,33,8,10,24.242424242424242,30.303030303030305,0,2
@@ weka.classifiers.pmml.consumer.RuleSetModel$RuleSet.<init>,57,84,136,43,67,31.61764705882353,49.26470588235294,0,31
@@ weka.classifiers.pmml.consumer.RuleSetModel$RuleSet.score,46,64,104,32,57,30.76923076923077,54.807692307692314,0,9
@@ weka.classifiers.lazy.KStar.updateClassifier,6,7,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ weka.classifiers.lazy.KStar.distributionForInstance,29,39,83,17,29,20.481927710843372,34.93975903614458,0,9
@@ weka.classifiers.lazy.KStar.instanceTransformationProbability,12,15,52,14,28,26.923076923076923,53.84615384615385,0,5
@@ weka.classifiers.lazy.KStar.attrTransProb,5,6,32,3,3,9.375,9.375,0,1
@@ weka.classifiers.lazy.KStar.setMissingMode,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.lazy.KStar.setGlobalBlend,6,7,12,4,8,33.33333333333333,66.66666666666666,0,1
@@ weka.classifiers.lazy.KStar.setEntropicAutoBlend,5,5,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.lazy.KStar.getEntropicAutoBlend,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.lazy.KStar.setOptions,11,16,25,8,10,32.0,40.0,0,1
@@ weka.classifiers.lazy.KStar.getOptions,12,16,26,7,11,26.923076923076923,42.30769230769231,0,1
@@ weka.classifiers.lazy.KStar.toString,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ weka.classifiers.lazy.KStar.generateRandomClassColomns,5,5,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ weka.classifiers.lazy.KStar.classValues,5,5,14,2,4,14.285714285714285,28.57142857142857,0,1
@@ weka.classifiers.lazy.KStar.randomize,5,5,9,2,4,22.22222222222222,44.44444444444444,0,0
@@ weka.classifiers.lazy.LWL.setOptions,13,16,22,7,10,31.818181818181817,45.45454545454545,0,1
@@ weka.classifiers.lazy.LWL.getOptions,6,7,12,3,6,25.0,50.0,0,0
@@ weka.classifiers.lazy.LWL.setKNN,5,5,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.lazy.LWL.setWeightingKernel,9,14,14,7,13,50.0,92.85714285714286,0,0
@@ weka.classifiers.lazy.LWL.getCapabilities,8,9,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ weka.classifiers.lazy.LWL.buildClassifier,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ weka.classifiers.lazy.LWL.updateClassifier,8,10,19,4,6,21.052631578947366,31.57894736842105,0,0
@@ weka.classifiers.lazy.LWL.distributionForInstance,47,69,186,42,69,22.58064516129032,37.096774193548384,0,35
@@ weka.classifiers.lazy.LWL.toString,16,24,45,11,13,24.444444444444443,28.888888888888886,0,1
@@ weka.classifiers.lazy.IBk.setDistanceWeighting,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.classifiers.lazy.IBk.buildClassifier,12,17,64,20,43,31.25,67.1875,0,5
@@ weka.classifiers.lazy.IBk.updateClassifier,13,18,40,8,14,20.0,35.0,0,1
@@ weka.classifiers.lazy.IBk.distributionForInstance,15,22,50,13,19,26.0,38.0,0,2
@@ weka.classifiers.lazy.IBk.setOptions,18,23,33,10,14,30.303030303030305,42.42424242424242,0,2
@@ weka.classifiers.lazy.IBk.getOptions,10,13,19,7,9,36.84210526315789,47.368421052631575,0,1
@@ weka.classifiers.lazy.IBk.enumerateMeasures,7,8,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ weka.classifiers.lazy.IBk.getMeasure,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.classifiers.lazy.IBk.toString,14,20,39,10,13,25.64102564102564,33.33333333333333,0,1
@@ weka.classifiers.lazy.IBk.makeDistribution,19,26,77,18,28,23.376623376623375,36.36363636363637,0,8
@@ weka.classifiers.lazy.IBk.crossValidate,45,65,189,47,86,24.867724867724867,45.5026455026455,0,47
@@ weka.classifiers.lazy.IBk.pruneToK,14,20,39,13,27,33.33333333333333,69.23076923076923,0,3
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.transProb,13,16,57,6,16,10.526315789473683,28.07017543859649,0,2
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.stopProbUsingEntropy,36,53,176,56,82,31.818181818181817,46.590909090909086,0,34
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.calculateEntropy,30,40,120,28,50,23.333333333333332,41.66666666666667,0,19
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.stopProbUsingBlend,20,29,84,20,32,23.809523809523807,38.095238095238095,0,7
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.calculateSphereSize,14,18,79,21,37,26.582278481012654,46.835443037974684,0,8
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.PStar,5,5,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ weka.classifiers.lazy.kstar.KStarNominalAttribute.generateAttrDistribution,7,8,26,3,7,11.538461538461538,26.923076923076923,0,2
@@ weka.classifiers.lazy.kstar.KStarCache.store,4,4,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ weka.classifiers.lazy.kstar.KStarCache.containsKey,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.lazy.kstar.KStarCache.getCacheValues,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ weka.classifiers.lazy.kstar.KStarNumericAttribute.transProb,11,13,43,5,11,11.627906976744185,25.581395348837212,0,1
@@ weka.classifiers.lazy.kstar.KStarNumericAttribute.scaleFactorUsingBlend,39,58,224,55,117,24.553571428571427,52.23214285714286,0,49
@@ weka.classifiers.lazy.kstar.KStarNumericAttribute.calculateSphereSize,13,16,48,11,22,22.916666666666664,45.83333333333333,0,4
@@ weka.classifiers.lazy.kstar.KStarNumericAttribute.scaleFactorUsingEntropy,43,64,233,67,126,28.75536480686695,54.077253218884124,0,65
@@ weka.classifiers.lazy.kstar.KStarNumericAttribute.calculateEntropy,31,41,117,29,54,24.786324786324787,46.15384615384615,0,20
@@ weka.classifiers.lazy.kstar.KStarCache$CacheTable.containsKey,8,10,27,8,18,29.629629629629626,66.66666666666666,0,2
@@ weka.classifiers.lazy.kstar.KStarCache$CacheTable.insert,10,13,43,10,21,23.25581395348837,48.837209302325576,0,2
@@ weka.classifiers.lazy.kstar.KStarCache$CacheTable.getEntry,8,10,29,8,18,27.586206896551722,62.06896551724138,0,1
@@ weka.classifiers.lazy.kstar.KStarCache$CacheTable.isEmpty,5,5,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.lazy.kstar.KStarCache$CacheTable.clear,5,5,7,1,2,14.285714285714285,28.57142857142857,0,1
@@ weka.classifiers.lazy.kstar.KStarCache$CacheTable.rehash,7,8,15,2,6,13.333333333333334,40.0,0,1
@@ weka.classifiers.rules.DecisionTable.insertIntoTable,15,19,54,10,20,18.51851851851852,37.03703703703704,0,3
@@ weka.classifiers.rules.DecisionTable.evaluateInstanceLeaveOneOut,20,27,67,13,22,19.402985074626866,32.83582089552239,0,3
@@ weka.classifiers.rules.DecisionTable.evaluateFoldCV,45,60,170,38,76,22.35294117647059,44.70588235294118,0,46
@@ weka.classifiers.rules.DecisionTable.estimatePerformance,47,66,202,35,69,17.326732673267326,34.15841584158416,0,44
@@ weka.classifiers.rules.DecisionTable.setEvaluationMeasure,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.classifiers.rules.DecisionTable.setOptions,18,25,34,12,18,35.294117647058826,52.94117647058824,0,2
@@ weka.classifiers.rules.DecisionTable.getOptions,12,18,31,10,12,32.25806451612903,38.70967741935484,0,5
@@ weka.classifiers.rules.DecisionTable.getSearchSpec,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.rules.DecisionTable.getCapabilities,5,6,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ weka.classifiers.rules.DecisionTable.buildClassifier,17,22,59,11,15,18.64406779661017,25.423728813559322,0,4
@@ weka.classifiers.rules.DecisionTable.distributionForInstance,11,14,32,5,8,15.625,25.0,0,0
@@ weka.classifiers.rules.DecisionTable.printFeatures,8,9,28,8,14,28.57142857142857,50.0,0,1
@@ weka.classifiers.rules.DecisionTable.getMeasure,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.rules.DecisionTable.toString,46,63,179,44,72,24.581005586592177,40.22346368715084,0,41
@@ weka.classifiers.rules.DecisionTable$DummySubsetEvaluator.evaluateSubset,7,8,25,5,12,20.0,48.0,0,2
@@ weka.classifiers.rules.JRip.setOptions,20,25,32,12,13,37.5,40.625,0,1
@@ weka.classifiers.rules.JRip.getOptions,8,10,17,6,7,35.294117647058826,41.17647058823529,0,0
@@ weka.classifiers.rules.JRip.getMeasure,4,4,5,2,2,40.0,40.0,0,0
@@ weka.classifiers.rules.JRip.buildClassifier,46,64,184,39,73,21.195652173913043,39.67391304347826,0,55
@@ weka.classifiers.rules.JRip.distributionForInstance,7,8,24,5,10,20.833333333333336,41.66666666666667,0,0
@@ weka.classifiers.rules.JRip.rulesetForOneClass,137,202,604,185,290,30.629139072847682,48.01324503311258,0,923
@@ weka.classifiers.rules.JRip.checkStop,18,25,37,9,16,24.324324324324326,43.24324324324324,0,1
@@ weka.classifiers.rules.JRip.toString,14,18,53,8,13,15.09433962264151,24.528301886792452,0,4
@@ weka.classifiers.rules.DecisionTableHashKey.<init>,10,13,36,10,23,27.77777777777778,63.888888888888886,0,3
@@ weka.classifiers.rules.DecisionTableHashKey.toString,15,19,53,11,22,20.754716981132077,41.509433962264154,0,6
@@ weka.classifiers.rules.DecisionTableHashKey.<init>,8,9,24,5,10,20.833333333333336,41.66666666666667,0,2
@@ weka.classifiers.rules.DecisionTableHashKey.hashCode,12,15,47,11,22,23.404255319148938,46.808510638297875,0,3
@@ weka.classifiers.rules.DecisionTableHashKey.equals,19,29,68,24,44,35.294117647058826,64.70588235294117,0,8
@@ weka.classifiers.rules.JRip$RipperRule.cleanUp,16,21,62,10,25,16.129032258064516,40.32258064516129,0,6
@@ weka.classifiers.rules.JRip$RipperRule.copy,5,5,3,1,2,33.33333333333333,66.66666666666666,0,0
@@ weka.classifiers.rules.JRip$RipperRule.covers,7,8,20,4,8,20.0,40.0,0,1
@@ weka.classifiers.rules.JRip$RipperRule.hasAntds,7,8,8,3,4,37.5,50.0,0,0
@@ weka.classifiers.rules.JRip$RipperRule.computeDefAccu,7,8,22,3,8,13.636363636363635,36.36363636363637,0,1
@@ weka.classifiers.rules.JRip$RipperRule.grow,38,55,137,40,75,29.1970802919708,54.74452554744526,0,38
@@ weka.classifiers.rules.JRip$RipperRule.computeInfoGain,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.rules.JRip$RipperRule.prune,42,58,150,37,61,24.666666666666668,40.666666666666664,0,36
@@ weka.classifiers.rules.JRip$RipperRule.toString,7,8,24,3,6,12.5,25.0,0,1
@@ weka.classifiers.rules.JRip$NumericAntd.splitData,38,52,200,57,116,28.499999999999996,57.99999999999999,0,76
@@ weka.classifiers.rules.JRip$NumericAntd.covers,9,12,30,5,9,16.666666666666664,30.0,0,0
@@ weka.classifiers.rules.JRip$NumericAntd.toString,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ weka.classifiers.rules.PART.buildClassifier,28,41,92,24,38,26.08695652173913,41.30434782608695,0,6
@@ weka.classifiers.rules.PART.setOptions,17,21,29,10,11,34.48275862068966,37.93103448275862,0,1
@@ weka.classifiers.rules.PART.getOptions,29,44,83,28,33,33.734939759036145,39.75903614457831,0,6
@@ weka.classifiers.rules.PART.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.rules.PART.getMeasure,4,4,4,2,2,50.0,50.0,0,0
@@ weka.classifiers.rules.OneR.classifyInstance,13,18,51,9,19,17.647058823529413,37.254901960784316,0,2
@@ weka.classifiers.rules.OneR.buildClassifier,12,16,30,11,18,36.666666666666664,60.0,0,2
@@ weka.classifiers.rules.OneR.newRule,8,9,26,4,9,15.384615384615385,34.61538461538461,0,1
@@ weka.classifiers.rules.OneR.newNominalRule,11,13,26,4,7,15.384615384615385,26.923076923076923,0,2
@@ weka.classifiers.rules.OneR.newNumericRule,40,57,162,44,91,27.160493827160494,56.17283950617284,0,33
@@ weka.classifiers.rules.OneR.setOptions,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.classifiers.rules.OneR.toSource,20,26,68,14,23,20.588235294117645,33.82352941176471,0,5
@@ weka.classifiers.rules.OneR.toString,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ weka.classifiers.rules.ZeroR.buildClassifier,20,27,60,18,35,30.0,58.333333333333336,0,5
@@ weka.classifiers.rules.ZeroR.distributionForInstance,4,4,8,2,2,25.0,25.0,0,0
@@ weka.classifiers.rules.ZeroR.toSource,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ weka.classifiers.rules.ZeroR.toString,6,7,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ weka.classifiers.rules.OneR$OneRRule.toString,14,18,59,11,22,18.64406779661017,37.28813559322034,0,5
@@ weka.classifiers.rules.JRip$NominalAntd.splitData,16,21,74,12,21,16.216216216216218,28.37837837837838,0,6
@@ weka.classifiers.rules.JRip$NominalAntd.covers,5,6,16,3,5,18.75,31.25,0,0
@@ weka.classifiers.rules.RuleStats.setNumAllConds,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.classifiers.rules.RuleStats.getSimpleStats,5,6,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ weka.classifiers.rules.RuleStats.getFiltered,5,6,13,3,4,23.076923076923077,30.76923076923077,0,0
