>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ weka.gui.beans.BeanConnection.paintConnections,101,22,32,21.782178217821784,31.683168316831683,0,23
@@ weka.gui.beans.BeanConnection.getClosestConnections,65,16,24,24.615384615384617,36.92307692307693,0,12
@@ weka.gui.beans.BeanConnection.removeConnections,66,14,22,21.21212121212121,33.33333333333333,0,7
@@ weka.gui.beans.BeanConnection.doMetaConnection,34,6,9,17.647058823529413,26.47058823529412,0,2
@@ weka.gui.beans.BeanConnection.<init>,27,5,7,18.51851851851852,25.925925925925924,0,1
@@ weka.gui.beans.BeanConnection.remove,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ weka.gui.beans.BeanConnection.getSourceEventSetDescriptor,22,5,10,22.727272727272727,45.45454545454545,0,1
@@ weka.gui.beans.CostBenefitAnalysis$AnalysisPanel$ConfusionCell.setCellValue,15,2,3,13.333333333333334,20.0,0,1
@@ weka.gui.beans.StripChart.setXLabelFreq,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.gui.beans.StripChart.setRefreshFreq,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.gui.beans.StripChart.setRefreshWidth,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.StripChart.setRefreshGap,26,6,11,23.076923076923077,42.30769230769231,0,0
@@ weka.gui.beans.StripChart.setProperties,14,4,5,28.57142857142857,35.714285714285715,0,0
@@ weka.gui.beans.StripChart.startHandler,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.StripChart.showChart,22,3,4,13.636363636363635,18.181818181818183,0,1
@@ weka.gui.beans.StripChart.updateChart,152,29,50,19.078947368421055,32.89473684210527,0,16
@@ weka.gui.beans.StripChart.numToString,12,6,7,50.0,58.333333333333336,0,1
@@ weka.gui.beans.StripChart.acceptInstance,52,10,21,19.230769230769234,40.38461538461539,0,2
@@ weka.gui.beans.StripChart.acceptDataPoint,53,17,32,32.075471698113205,60.37735849056604,0,2
@@ weka.gui.beans.StripChart.acceptDataPoint,61,15,25,24.59016393442623,40.98360655737705,0,3
@@ weka.gui.beans.StripChart.stop,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.StripChart.connectionAllowed,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.StripChart.connectionNotification,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.StripChart.performRequest,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.StripChart.main,9,2,4,22.22222222222222,44.44444444444444,0,0
@@ weka.gui.beans.KnowledgeFlowApp$BeanIconRenderer.getTreeCellRendererComponent,11,4,7,36.36363636363637,63.63636363636363,0,0
@@ weka.gui.beans.SaverCustomizer$12.actionPerformed,8,2,3,25.0,37.5,0,0
@@ weka.gui.beans.LogPanel$5.actionPerformed,25,3,5,12.0,20.0,0,1
@@ weka.gui.beans.FlowByExpressionCustomizer.setup,64,16,24,25.0,37.5,0,4
@@ weka.gui.beans.FlowByExpressionCustomizer.setExpressionEditor,18,4,5,22.22222222222222,27.77777777777778,0,0
@@ weka.gui.beans.FlowByExpressionCustomizer.setupTree,13,3,6,23.076923076923077,46.15384615384615,0,0
@@ weka.gui.beans.FlowByExpressionCustomizer.setObject,5,2,2,40.0,40.0,0,1
@@ weka.gui.beans.FlowByExpressionCustomizer.closingOK,29,7,10,24.137931034482758,34.48275862068966,0,0
@@ weka.gui.beans.ModelPerformanceChart.<init>,2,2,2,100.0,100.0,0,0
@@ weka.gui.beans.ModelPerformanceChart.setUpFinal,8,2,3,25.0,37.5,0,0
@@ weka.gui.beans.ModelPerformanceChart.setupOffscreenRenderer,27,7,14,25.925925925925924,51.85185185185185,0,0
@@ weka.gui.beans.ModelPerformanceChart.acceptDataSet,145,31,58,21.379310344827587,40.0,0,16
@@ weka.gui.beans.ModelPerformanceChart.acceptDataSet,186,33,57,17.741935483870968,30.64516129032258,0,29
@@ weka.gui.beans.ModelPerformanceChart.notifyImageListeners,12,3,5,25.0,41.66666666666667,0,0
@@ weka.gui.beans.ModelPerformanceChart.processHeadlessEvents,14,3,7,21.428571428571427,50.0,0,1
@@ weka.gui.beans.ModelPerformanceChart.enumerateRequests,6,2,3,33.33333333333333,50.0,0,0
@@ weka.gui.beans.ModelPerformanceChart.setBeanContext,6,2,3,33.33333333333333,50.0,0,0
@@ weka.gui.beans.ModelPerformanceChart.performRequest,15,4,6,26.666666666666668,40.0,0,1
@@ weka.gui.beans.ModelPerformanceChart.main,4,2,3,50.0,75.0,0,0
@@ weka.gui.beans.ModelPerformanceChart.connectionAllowed,4,3,4,75.0,100.0,0,0
@@ weka.gui.beans.ModelPerformanceChart.connectionNotification,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.ModelPerformanceChart.eventGeneratable,17,6,11,35.294117647058826,64.70588235294117,0,1
@@ weka.gui.beans.Saver.block,8,3,4,37.5,50.0,0,0
@@ weka.gui.beans.Saver.isBusy,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.Saver.passEnvOnToSaver,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.gui.beans.Saver.setSaverTemplate,29,8,11,27.586206896551722,37.93103448275862,0,2
@@ weka.gui.beans.Saver.sanitizeFilename,16,4,7,25.0,43.75,0,1
@@ weka.gui.beans.Saver.acceptDataSet,25,7,10,28.000000000000004,40.0,0,1
@@ weka.gui.beans.Saver.acceptDataSet,21,5,7,23.809523809523807,33.33333333333333,0,0
@@ weka.gui.beans.Saver.acceptTestSet,30,7,10,23.333333333333332,33.33333333333333,0,1
@@ weka.gui.beans.Saver.acceptTrainingSet,30,7,10,23.333333333333332,33.33333333333333,0,0
@@ weka.gui.beans.Saver.acceptInstance,82,19,34,23.170731707317074,41.46341463414634,0,4
@@ weka.gui.beans.Saver.setWrappedAlgorithm,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.Saver.stop,14,4,5,28.57142857142857,35.714285714285715,0,0
@@ weka.gui.beans.Saver.statusMessagePrefix,5,2,3,40.0,60.0,0,0
@@ weka.gui.beans.FlowRunner.<init>,4,2,3,50.0,75.0,0,0
@@ weka.gui.beans.FlowRunner.runSequentially,5,1,2,20.0,40.0,0,1
@@ weka.gui.beans.FlowRunner.stopAllFlows,17,4,6,23.52941176470588,35.294117647058826,0,1
@@ weka.gui.beans.FlowRunner.waitUntilFinished,26,10,17,38.46153846153847,65.38461538461539,0,2
@@ weka.gui.beans.FlowRunner.load,12,6,8,50.0,66.66666666666666,0,0
@@ weka.gui.beans.FlowRunner.loadBinary,15,4,6,26.666666666666668,40.0,0,0
@@ weka.gui.beans.FlowRunner.loadXML,16,4,6,25.0,37.5,0,0
@@ weka.gui.beans.FlowRunner.run,200,78,119,39.0,59.5,0,79
@@ weka.gui.beans.FlowRunner.main,13,4,6,30.76923076923077,46.15384615384615,0,0
@@ weka.gui.beans.ClustererCustomizer$2.actionPerformed,14,4,5,28.57142857142857,35.714285714285715,0,0
@@ weka.gui.beans.SubstringLabelerCustomizer$9.actionPerformed,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.Clusterer.setClusterer,24,6,9,25.0,37.5,0,1
@@ weka.gui.beans.Clusterer.hasIncomingBatchInstances,16,5,8,31.25,50.0,0,1
@@ weka.gui.beans.Clusterer.setWrappedAlgorithm,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.Clusterer.acceptTrainingSet,19,4,6,21.052631578947366,31.57894736842105,0,1
@@ weka.gui.beans.Clusterer.acceptTestSet,24,4,6,16.666666666666664,25.0,0,1
@@ weka.gui.beans.Clusterer.buildClusterer,10,2,2,20.0,20.0,0,0
@@ weka.gui.beans.Clusterer.notifyBatchClustererListeners,12,3,5,25.0,41.66666666666667,0,1
@@ weka.gui.beans.Clusterer.notifyGraphListeners,12,3,5,25.0,41.66666666666667,0,0
@@ weka.gui.beans.Clusterer.notifyTextListeners,12,3,5,25.0,41.66666666666667,0,0
@@ weka.gui.beans.Clusterer.connectionAllowed,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.Clusterer.connectionNotification,8,2,2,25.0,25.0,0,1
@@ weka.gui.beans.Clusterer.block,14,4,6,28.57142857142857,42.857142857142854,0,0
@@ weka.gui.beans.Clusterer.isBusy,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.Clusterer.stop,15,4,6,26.666666666666668,40.0,0,1
@@ weka.gui.beans.Clusterer.saveModel,34,9,13,26.47058823529412,38.23529411764706,0,1
@@ weka.gui.beans.Clusterer.loadModel,20,5,9,25.0,45.0,0,0
@@ weka.gui.beans.Clusterer.enumerateRequests,20,7,9,35.0,45.0,0,1
@@ weka.gui.beans.Clusterer.performRequest,10,4,6,40.0,60.0,0,0
@@ weka.gui.beans.Clusterer.eventGeneratable,48,21,34,43.75,70.83333333333334,0,3
@@ weka.gui.beans.Clusterer.statusMessagePrefix,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ weka.gui.beans.KnowledgeFlowApp$CloseableTabTitle$1.getText,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.KnowledgeFlowApp$MainKFPerspective$17.actionPerformed,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ weka.gui.beans.ClassifierCustomizer$2.actionPerformed,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.IncrementalClassifierEvaluatorCustomizer$1.actionPerformed,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.SubstringReplacerCustomizer$9.actionPerformed,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.FlowByExpression$ExpressionClause$ExpressionType$8.evaluate,17,4,6,23.52941176470588,35.294117647058826,0,1
@@ weka.gui.beans.FlowByExpressionCustomizer$2.actionPerformed,55,10,18,18.181818181818183,32.72727272727273,0,3
@@ weka.gui.beans.SubstringLabelerRules.matchRulesFromInternal,20,4,6,20.0,30.0,0,1
@@ weka.gui.beans.SubstringLabelerRules.makeOutputStructure,62,18,29,29.03225806451613,46.774193548387096,0,4
@@ weka.gui.beans.SubstringLabelerRules.makeOutputInstance,106,25,49,23.58490566037736,46.22641509433962,0,10
@@ weka.gui.beans.ScatterPlotMatrix.<init>,1,1,1,100.0,100.0,0,0
@@ weka.gui.beans.ScatterPlotMatrix.setUpFinal,8,2,3,25.0,37.5,0,1
@@ weka.gui.beans.ScatterPlotMatrix.setInstances,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.ScatterPlotMatrix.getPerspectiveIcon,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.ScatterPlotMatrix.performRequest,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ weka.gui.beans.ScatterPlotMatrix.main,4,2,3,50.0,75.0,0,0
@@ weka.gui.beans.KnowledgeFlowApp$15.actionPerformed,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.KnowledgeFlowApp$BeanLayout.paintComponent,35,8,11,22.857142857142858,31.428571428571427,0,2
@@ weka.gui.beans.KnowledgeFlowApp$BeanLayout.doLayout,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ weka.gui.beans.GraphViewer$1.mouseClicked,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.TrainingSetEvent.<init>,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ weka.gui.beans.TrainingSetMaker.getStructure,16,5,8,31.25,50.0,0,1
@@ weka.gui.beans.TrainingSetMaker.notifyTrainingSetProduced,24,6,12,25.0,50.0,0,1
@@ weka.gui.beans.TrainingSetMaker.stop,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.TrainingSetMaker.eventGeneratable,12,4,6,33.33333333333333,50.0,0,0
@@ weka.gui.beans.ImageViewer$2.mouseClicked,12,3,4,25.0,33.33333333333333,0,0
@@ weka.gui.beans.SorterCustomizer$8.actionPerformed,12,3,4,25.0,33.33333333333333,0,1
@@ weka.gui.beans.ClassifierCustomizer$5.actionPerformed,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.gui.beans.SQLViewerPerspective$1.actionPerformed,8,2,2,25.0,25.0,0,0
@@ weka.gui.beans.PredictionAppenderCustomizer$2.actionPerformed,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.FlowByExpressionCustomizer$5.actionPerformed,27,6,10,22.22222222222222,37.03703703703704,0,1
@@ weka.gui.beans.KnowledgeFlowApp$12.actionPerformed,24,4,7,16.666666666666664,29.166666666666668,0,1
@@ weka.gui.beans.Classifier.startExecutorPool,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.gui.beans.Classifier.setupFileChooser,21,4,9,19.047619047619047,42.857142857142854,0,0
@@ weka.gui.beans.Classifier.setClassifierTemplate,45,12,18,26.666666666666668,40.0,0,2
@@ weka.gui.beans.Classifier.setTrainedClassifier,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ weka.gui.beans.Classifier.hasIncomingStreamInstances,8,3,4,37.5,50.0,0,0
@@ weka.gui.beans.Classifier.hasIncomingBatchInstances,12,4,6,33.33333333333333,50.0,0,0
@@ weka.gui.beans.Classifier.setWrappedAlgorithm,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.Classifier.acceptInstance,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.gui.beans.Classifier.handleIncrementalEvent,291,77,119,26.46048109965636,40.893470790378004,0,42
@@ weka.gui.beans.Classifier.acceptTrainingSet,61,13,18,21.311475409836063,29.508196721311474,0,2
@@ weka.gui.beans.Classifier.allMissingClass,16,6,12,37.5,75.0,0,0
@@ weka.gui.beans.Classifier.acceptTestSet,286,101,177,35.31468531468531,61.88811188811189,0,65
@@ weka.gui.beans.Classifier.classifierTrainingComplete,29,5,6,17.24137931034483,20.689655172413794,0,1
@@ weka.gui.beans.Classifier.checkCompletedRun,112,35,58,31.25,51.78571428571429,0,13
@@ weka.gui.beans.Classifier.useDefaultVisual,8,2,2,25.0,25.0,0,0
@@ weka.gui.beans.Classifier.notifyBatchClassifierListeners,23,6,12,26.08695652173913,52.17391304347826,0,1
@@ weka.gui.beans.Classifier.notifyGraphListeners,12,3,5,25.0,41.66666666666667,0,1
@@ weka.gui.beans.Classifier.notifyTextListeners,12,3,5,25.0,41.66666666666667,0,0
@@ weka.gui.beans.Classifier.notifyIncrementalClassifierListeners,14,3,6,21.428571428571427,42.857142857142854,0,0
@@ weka.gui.beans.Classifier.connectionAllowed,8,3,4,37.5,50.0,0,1
@@ weka.gui.beans.Classifier.connectionNotification,41,12,19,29.268292682926827,46.34146341463415,0,2
@@ weka.gui.beans.Classifier.disconnectionNotification,12,5,6,41.66666666666667,50.0,0,1
@@ weka.gui.beans.Classifier.block,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.Classifier.stop,19,4,8,21.052631578947366,42.10526315789473,0,1
@@ weka.gui.beans.Classifier.loadModel,43,10,18,23.25581395348837,41.86046511627907,0,1
@@ weka.gui.beans.Classifier.loadFromFile,29,8,13,27.586206896551722,44.827586206896555,0,1
@@ weka.gui.beans.Classifier.saveModel,79,20,31,25.31645569620253,39.24050632911392,0,6
@@ weka.gui.beans.Classifier.enumerateRequests,44,14,23,31.818181818181817,52.27272727272727,0,2
@@ weka.gui.beans.Classifier.performRequest,10,4,6,40.0,60.0,0,0
@@ weka.gui.beans.Classifier.generatableEvent,10,6,10,60.0,100.0,0,0
@@ weka.gui.beans.Classifier.eventGeneratable,80,34,55,42.5,68.75,0,7
@@ weka.gui.beans.Classifier.isBusy,18,5,8,27.77777777777778,44.44444444444444,0,0
@@ weka.gui.beans.Classifier.statusMessagePrefix,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ weka.gui.beans.ClassifierPerformanceEvaluatorCustomizer.setObject,16,4,7,25.0,43.75,0,1
@@ weka.gui.beans.SubstringReplacer.eventGeneratable,16,5,8,31.25,50.0,0,0
@@ weka.gui.beans.SubstringReplacer.acceptInstance,45,8,16,17.77777777777778,35.55555555555556,0,1
@@ weka.gui.beans.SubstringReplacer.stop,17,5,7,29.411764705882355,41.17647058823529,0,0
@@ weka.gui.beans.SubstringReplacer.connectionAllowed,6,3,4,50.0,66.66666666666666,0,0
@@ weka.gui.beans.SubstringReplacer.connectionNotification,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.SubstringReplacer.disconnectionNotification,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.SubstringReplacer.notifyInstanceListeners,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.gui.beans.Associator$1.run,63,15,21,23.809523809523807,33.33333333333333,0,5
@@ weka.gui.beans.ClassifierCustomizer$7.actionPerformed,17,4,5,23.52941176470588,29.411764705882355,0,1
@@ weka.gui.beans.DataVisualizerCustomizer$3.actionPerformed,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.gui.beans.FlowByExpression$ExpressionClause.init,142,34,72,23.943661971830984,50.70422535211267,0,11
@@ weka.gui.beans.FlowByExpression$ExpressionClause.evaluate,18,12,18,66.66666666666666,100.0,0,0
@@ weka.gui.beans.FlowByExpression$ExpressionClause.toString,53,15,21,28.30188679245283,39.62264150943396,0,2
@@ weka.gui.beans.FlowByExpression$ExpressionClause.parseFromInternal,54,20,31,37.03703703703704,57.407407407407405,0,3
@@ weka.gui.beans.LoaderCustomizer$9.actionPerformed,14,4,5,28.57142857142857,35.714285714285715,0,0
@@ weka.gui.beans.CostBenefitAnalysis$AnalysisPanel$4.actionPerformed,8,2,2,25.0,25.0,0,1
@@ weka.gui.beans.DataVisualizer.<init>,2,2,2,100.0,100.0,0,0
@@ weka.gui.beans.DataVisualizer.appearanceFinal,1,1,1,100.0,100.0,0,0
@@ weka.gui.beans.DataVisualizer.setUpFinal,8,2,3,25.0,37.5,0,0
@@ weka.gui.beans.DataVisualizer.acceptDataSet,24,6,8,25.0,33.33333333333333,0,1
@@ weka.gui.beans.DataVisualizer.renderOffscreenImage,116,28,53,24.137931034482758,45.689655172413794,0,13
@@ weka.gui.beans.DataVisualizer.notifyImageListeners,12,3,5,25.0,41.66666666666667,0,0
@@ weka.gui.beans.DataVisualizer.processHeadlessEvents,10,2,5,20.0,50.0,0,1
@@ weka.gui.beans.DataVisualizer.enumerateRequests,6,2,3,33.33333333333333,50.0,0,0
@@ weka.gui.beans.DataVisualizer.setBeanContext,6,2,3,33.33333333333333,50.0,0,0
@@ weka.gui.beans.DataVisualizer.setInstances,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.DataVisualizer.notifyDataSetListeners,12,3,5,25.0,41.66666666666667,0,0
@@ weka.gui.beans.DataVisualizer.performRequest,33,5,9,15.151515151515152,27.27272727272727,0,1
@@ weka.gui.beans.DataVisualizer.setupOffscreenRenderer,27,7,14,25.925925925925924,51.85185185185185,0,1
@@ weka.gui.beans.DataVisualizer.main,4,2,3,50.0,75.0,0,1
@@ weka.gui.beans.DataVisualizer.connectionAllowed,6,4,6,66.66666666666666,100.0,0,0
@@ weka.gui.beans.DataVisualizer.connectionNotification,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.DataVisualizer.eventGeneratable,19,7,13,36.84210526315789,68.42105263157895,0,0
@@ weka.gui.beans.JoinCustomizer$5.actionPerformed,16,4,4,25.0,25.0,0,1
@@ weka.gui.beans.FilterCustomizer$1.actionPerformed,8,2,3,25.0,37.5,0,0
@@ weka.gui.beans.FlowByExpression$BracketNode.init,5,1,2,20.0,40.0,0,0
@@ weka.gui.beans.FlowByExpression$BracketNode.evaluate,36,20,28,55.55555555555556,77.77777777777779,0,4
@@ weka.gui.beans.FlowByExpression$BracketNode.addChild,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.gui.beans.FlowByExpression$BracketNode.removeChild,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.FlowByExpression$BracketNode.toString,19,6,12,31.57894736842105,63.1578947368421,0,0
@@ weka.gui.beans.FlowByExpression$BracketNode.toJTree,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ weka.gui.beans.FlowByExpression$BracketNode.toString,41,13,16,31.70731707317073,39.02439024390244,0,3
@@ weka.gui.beans.FlowByExpression$BracketNode.parseFromInternal,57,23,34,40.35087719298245,59.64912280701754,0,4
@@ weka.gui.beans.SubstringLabelerCustomizer.initialize,24,5,9,20.833333333333336,37.5,0,1
@@ weka.gui.beans.SubstringLabelerCustomizer.setObject,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.SubstringLabelerCustomizer.closingOK,36,7,12,19.444444444444446,33.33333333333333,0,1
@@ weka.gui.beans.CrossValidationFoldMakerCustomizer$1.actionPerformed,12,4,4,33.33333333333333,33.33333333333333,0,1
@@ weka.gui.beans.ClassValuePickerCustomizer$1.actionPerformed,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.gui.beans.JoinCustomizer$1.valueChanged,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.gui.beans.KnowledgeFlowApp$MainKFPerspective$32.actionPerformed,12,6,8,50.0,66.66666666666666,0,0
@@ weka.gui.beans.NoteCustomizer.customizerClosing,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ weka.gui.beans.KnowledgeFlowApp$30.actionPerformed,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ weka.gui.beans.EnvironmentField$6.keyReleased,20,3,4,15.0,20.0,0,1
@@ weka.gui.beans.SaverCustomizer$13.actionPerformed,8,2,3,25.0,37.5,0,0
@@ weka.gui.beans.StripChart$StripPlotter.paintComponent,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.gui.beans.Loader.setDB,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.Loader.setBeanContext,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.gui.beans.Loader.setLoader,30,7,12,23.333333333333332,40.0,0,1
@@ weka.gui.beans.Loader.newFileSelected,5,2,2,40.0,40.0,0,1
@@ weka.gui.beans.Loader.newStructure,25,6,10,24.0,40.0,0,1
@@ weka.gui.beans.Loader.getStructure,18,9,13,50.0,72.22222222222221,0,0
@@ weka.gui.beans.Loader.setWrappedAlgorithm,5,2,2,40.0,40.0,0,0
@@ weka.gui.beans.Loader.notifyStructureAvailable,17,6,8,35.294117647058826,47.05882352941176,0,0
@@ weka.gui.beans.Loader.notifyDataSetLoaded,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ weka.gui.beans.Loader.notifyInstanceLoaded,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ weka.gui.beans.Loader.startLoading,8,2,2,25.0,25.0,0,1
@@ weka.gui.beans.Loader.getStartMessage,31,10,16,32.25806451612903,51.61290322580645,0,2
@@ weka.gui.beans.Loader.block,14,4,6,28.57142857142857,42.857142857142854,0,0
@@ weka.gui.beans.Loader.eventGeneratable,20,8,12,40.0,60.0,0,1
@@ weka.gui.beans.Loader.addDataSourceListener,25,7,13,28.000000000000004,52.0,0,1
@@ weka.gui.beans.Loader.addInstanceListener,26,7,13,26.923076923076923,50.0,0,1
@@ weka.gui.beans.Loader.readResolve,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.gui.beans.Loader.isBusy,4,2,2,50.0,50.0,0,0
@@ weka.gui.beans.Loader.statusMessagePrefix,5,2,3,40.0,60.0,0,0
@@ weka.gui.beans.ShadowBorder.paintBorder,58,7,12,12.068965517241379,20.689655172413794,0,3
@@ weka.gui.beans.ClassifierPerformanceEvaluator.<init>,6,1,2,16.666666666666664,33.33333333333333,0,0
@@ weka.gui.beans.ClassifierPerformanceEvaluator.stringToList,18,4,7,22.22222222222222,38.88888888888889,0,1
@@ weka.gui.beans.ClassifierPerformanceEvaluator.startExecutorPool,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.gui.beans.ClassifierPerformanceEvaluator.adjustForInputMappedClassifier,27,4,7,14.814814814814813,25.925925925925924,0,1
@@ weka.gui.beans.ClassifierPerformanceEvaluator.aggregateEvalTask,187,45,85,24.06417112299465,45.45454545454545,0,31
@@ weka.gui.beans.ClassifierPerformanceEvaluator.acceptClassifier,75,17,31,22.666666666666664,41.333333333333336,0,4
@@ weka.gui.beans.ClassifierPerformanceEvaluator.isBusy,16,5,8,31.25,50.0,0,0
@@ weka.gui.beans.ClassifierPerformanceEvaluator.stop,23,6,8,26.08695652173913,34.78260869565217,0,1
